chapter_id,chapter_name,zone,region,chapter_type,account_type,city,state,country,email,phone,lat,lon,snapshot_date
a0M6g00000W35T1,"Memorial Middle School - Orlando, Fl",Primary Zone,Region 3,,Chapter,ORLANDO,Florida,United States,guthrid@ocps.net,000  000000,27.660973528016424,-81.63175649223123,2026-06-19
a0M6g00000W35T2,"Franklin County High School In Winchester, Tn",Primary Zone,Region 3,,Chapter,WINCHESTER,Tennessee,United States,,000  000000,35.49656410996501,-86.36170262644649,2026-06-19
a0M6g00000W35T3,South Cobb High School,Primary Zone,Region 3,,Chapter,AUSTELL,Georgia,United States,jrp_thatsme@yahoo.com,000  000000,33.3226438813412,-83.34774574545055,2026-06-19
a0M6g00000W35T4,Frederick Douglass High School,Primary Zone,Region 3,,Chapter,ATLANTA,Georgia,United States,aucnsbepci@yahoo.com,000  000000,32.92313313339242,-83.874679704832,2026-06-19
a0M6g00000W35T5,North Miami Senior High Nsbe Jr,Primary Zone,Region 3,,Chapter,North Miami,Florida,United States,timmda@dadeschools.net,000  000000,27.56451951442642,-81.97378202626844,2026-06-19
a0M6g00000W35T6,D.A.C. Of Embodi Nsbe Jr,Primary Zone,Region 3,,Chapter,Dothan,Alabama,United States,chelicia_hill@yahoo.com,000  000000,32.54074844107097,-87.0912168260706,2026-06-19
a0M6g00000W35T7,Dougherty Comprehensive High School,Primary Zone,Region 3,,Chapter,ALBANY,Georgia,United States,horace.reid@dchs.docoschools.org,000  000000,33.38349514844341,-83.94123362164164,2026-06-19
a0M6g00000W35T8,Mount Airy Baptist Church,Terror Zone,Region 2,,Chapter,Washington,District of Columbia,United States,robotics@mountairybaptist.org,000  000000,38.640217456665994,-76.79773878308647,2026-06-19
a0M6g00000W35T9,Laurel High School,Terror Zone,Region 2,,Chapter,Laurel,Maryland,United States,,000  000000,39.12011415172006,-76.61000895680147,2026-06-19
a0M6g00000W35TA,Arbutus Middle School,Terror Zone,Region 2,,Chapter,Baltimore,Maryland,United States,rbruce@bcps.org,000  000000,39.15558440544086,-76.53457845076973,2026-06-19
a0M6g00000W35TB,Lincoln High School College Club,New Jersey Zone,Region 1,,Chapter,JERSEY CITY,New Jersey,United States,,000  000000,40.39583126943532,-74.5055234349678,2026-06-19
a0M6g00000W35TC,Prince William/Stafford County NSBE JR,O Zone,Region 2,,Chapter,Dumfries,Virginia,United States,rmelvin06@comcast.net,571  6419018,37.91826178563291,-78.20679307374552,2026-06-19
a0M6g00000W35TD,Milford Mill Academy Nsbe Jr.,Terror Zone,Region 2,,Chapter,Windor Mill,Maryland,United States,jmcneill@bcps.org,000  000000,38.956190676033316,-76.82474428328484,2026-06-19
a0M6g00000W35TE,West Mecklenburg High School,Comfort Zone,Region 2,,Chapter,CHARLOTTE,North Carolina,United States,,000  000000,35.398865873568994,-79.59881878913812,2026-06-19
a0M6g00000W35TF,Wisdom Works,Terror Zone,Region 2,,Chapter,Falls Church,Virginia,United States,martini@usa.redcross.org,000  000000,37.60182964693516,-78.41249591756406,2026-06-19
a0M6g00000W35TG,Ben Franklin High School,Danger Zone,Region 2,,Chapter,Philadelphia,Pennsylvania,United States,mjamoroso@phila.k12.pa.us,000  000000,40.41319856924826,-76.97030589375943,2026-06-19
a0M6g00000W35TH,Mount Royal Middle School,Terror Zone,Region 2,,Chapter,Baltimore,Maryland,United States,tara.williams@yahoo.com,000  000000,38.94508690691841,-76.67186609134586,2026-06-19
a0M6g00000W35TI,Potomac High School,Terror Zone,Region 2,,Chapter,OXON HILL,Maryland,United States,james.little@pgcps.org,000  000000,39.31343274145902,-77.09767973315246,2026-06-19
a0M6g00000W35TJ,Chapel Hill High School,Comfort Zone,Region 2,,Chapter,CHAPEL HILL,North Carolina,United States,cwaters@chccs.k12.nc.us,000  000000,35.81558308362463,-79.94105317353468,2026-06-19
a0M6g00000W35TK,I C Norcom High School,O Zone,Region 2,,Chapter,Portsmouth,Virginia,United States,maria.cooper@pps.k12.va.us,000  000000,37.57097265492883,-78.03773698328291,2026-06-19
a0M6g00000W35TL,Carver Hs Of Engineering And Science,Danger Zone,Region 2,,Chapter,PHILADELPHIA,Pennsylvania,United States,bmaiden@philasd.org,000  000000,40.87760963591327,-77.35324155390133,2026-06-19
a0M6g00000W35TM,Westinghouse High School - Pittsburgh Pa,End Zone,Region 2,,Chapter,PITTSBURGH,Pennsylvania,United States,lellis1@pghboe.net,000  000000,40.638935663769026,-77.35687112030536,2026-06-19
a0M6g00000W35TN,Perry High School,End Zone,Region 2,,Chapter,Pittsburgh,Pennsylvania,United States,wbarr1@pghboe.net,000  000000,40.6287519100085,-77.12445157854197,2026-06-19
a0M6g00000W35TO,Anacostia High School,Terror Zone,Region 2,,Chapter,Washington,District of Columbia,United States,ronald.duplessis@k12.dc.us,000  000000,38.97467277215313,-76.94033454125007,2026-06-19
a0M6g00000W35TP,Urban Promise,Primary Zone,Region 1,,Chapter,CAMDEN,New Jersey,United States,janicehill@yahoo.com,000  000000,40.04345985455227,-74.3855326712893,2026-06-19
a0M6g00000W35TQ,Scott Middle School,Danger Zone,Region 2,,Chapter,Coatesville,Pennsylvania,United States,powellt@coatesville.k12.pa.us,000  000000,40.71307724946616,-77.08194331444818,2026-06-19
a0M6g00000W35TR,Metro Richmond Nsbe Jr.,O Zone,Region 2,,Chapter,Portsmouth,Virginia,United States,metro.richmond@gmail.com,000  000000,37.4711863869171,-78.20718081031009,2026-06-19
a0M6g00000W35TS,Stafford Nsbe Jr.,Terror Zone,Region 2,,Chapter,Stafford,Virginia,United States,christina.clark@usmc.mil,000  000000,37.70566159243201,-78.45926996144976,2026-06-19
a0M6g00000W35TT,Ywca Of York Quantum Opportunity Program,Danger Zone,Region 2,,Chapter,YORK,Pennsylvania,United States,pci@nsbe-iae.org,000  000000,40.39640954952777,-77.25108115774138,2026-06-19
a0M6g00000W35TU,Y.E.S. - Lakewood,Primary Zone,Region 3,,Chapter,St. Petersburg,Florida,United States,mackr@pcsb.org,000  000000,27.93631341690066,-81.87083954611074,2026-06-19
a0M6g00000W35TV,Tri-Cities High School,Primary Zone,Region 3,,Chapter,East Point,Georgia,United States,tarver@fultonschools.org,000  000000,33.27144393708744,-83.61101519998238,2026-06-19
a0M6g00000W35TW,Gainesville High School,Primary Zone,Region 3,,Chapter,Gainesville,Florida,United States,fishered@gm.sbac.edu,000  000000,27.948574179629233,-81.7059938116642,2026-06-19
a0M6g00000W35TY,University Of Alabama Pci Chapter,Primary Zone,Region 3,,Chapter,JACKSON,Alabama,United States,,000  000000,32.806106957795556,-86.70732642743425,2026-06-19
a0M6g00000W35TZ,Fet - Future Engineers At Tucker High School,Primary Zone,Region 3,,Chapter,TUCKER,Georgia,United States,bigballer_e@hotmail.com,000  000000,33.340198425716075,-83.64880519301096,2026-06-19
a0M6g00000W35Ta,Jacksonville University Upward Bound,Primary Zone,Region 3,,Chapter,Jacksonville,Florida,United States,scruz@ju.edu,000  000000,27.786339276675804,-81.61538512553074,2026-06-19
a0M6g00000W35Tb,B.F. Liddell Middle School Engineering Club,Primary Zone,Region 3,,Chapter,MACON,Mississippi,United States,,000  000000,32.90790659610841,-89.97840076515963,2026-06-19
a0M6g00000W35Tc,Martha Gaskins Middle School,Primary Zone,Region 3,,Chapter,BIRMINGHAM,Alabama,United States,,000  000000,32.817652206965384,-86.80401588755576,2026-06-19
a0M6g00000W35Td,Melrose High School,Primary Zone,Region 3,,Chapter,Memphis,Tennessee,United States,mridley@memphis.edu,000  000000,36.043024488966296,-86.69689039369456,2026-06-19
a0M6g00000W35Te,Edgewater High School,Primary Zone,Region 3,,Chapter,Orlando,Florida,United States,,000  000000,27.744103374286034,-81.36324300802572,2026-06-19
a0M6g00000W35Tf,Alabama School Of Mathematics And Science,Primary Zone,Region 3,,Chapter,MOBILE,Alabama,United States,retha2006@yahoo.com,000  000000,32.77207452452062,-87.01451089877453,2026-06-19
a0M6g00000W35Tg,Tullahoma High School,Primary Zone,Region 3,,Chapter,Tullahoma,Tennessee,United States,luskf1@k12tn.net,000  000000,35.54968628596405,-86.97571372316412,2026-06-19
a0M6g00000W35Th,Benjamin E. Mays High School,Primary Zone,Region 3,,Chapter,Atlanta,Georgia,United States,deedwards@atlanta.k12.ga.us,000  000000,32.69101669048126,-83.69071203729966,2026-06-19
a0M6g00000W35Ti,Palm Beach Professionals,Professional Zone,Region 3,,Chapter,West Palm Beach,Florida,United States,palmbeachnsbe@gmail.com,000  000000,27.954748806908757,-81.52335649004011,2026-06-19
a0M6g00000W35Tj,Santa Fe High School,Primary Zone,Region 3,,Chapter,Alachua,Florida,United States,brownjc@sbac.edu,000  000000,27.438783361461997,-81.63779496748418,2026-06-19
a0M6g00000W35Tk,Cobb County NSBE Jr.,Primary Zone,Region 3,,Chapter,Marietta,Georgia,United States,nsbejrofcc@gmail.com,(470) 471-8429,32.79861718778943,-83.33432060066471,2026-06-19
a0M6g00000W35Tl,James S. Rickards High School,Primary Zone,Region 3,,Chapter,"Tallahassee,",Florida,United States,,000  000000,27.533434499750925,-81.59813554761176,2026-06-19
a0M6g00000W35Tm,Harland Boys And Girls Club Nsbe Jr.,Primary Zone,Region 3,,Chapter,Atlanta,Georgia,United States,harland.jr.nsbe@gmail.com,000  000000,32.91898585351484,-83.54398107182496,2026-06-19
a0M6g00000W35Tn,Central Alabama NSBE Jr.,Primary Zone,Region 3,,Chapter,Montgomery,Alabama,United States,cansbejr@gmail.com,(205) 427-1827,32.745252017524855,-86.60937986338551,2026-06-19
a0M6g00000W35XU,Barbara Jordan High School For Careers,Big Tex Zone,Region 5,,Chapter,HOUSTON,Texas,United States,,000  000000,30.865962387729503,-97.27940670296002,2026-06-19
a0M6g00000W35XV,Baytown Nsbe Jr.,Big Tex Zone,Region 5,,Chapter,Baytown,Texas,United States,tameka.mills@gccisd.net,000  000000,31.054633754519347,-97.384195796601,2026-06-19
a0M6g00000W35XW,Pop Nsbe Jr,Big Tex Zone,Region 5,,Chapter,Houston,Texas,United States,,000  000000,31.299298133980862,-97.21428097233164,2026-06-19
a0M6g00000W35XX,Ruston High School,Cajun Zone,Region 5,,Chapter,RUSTON,Louisiana,United States,fdunbar@lincolnschools.org,000  000000,30.976307965915773,-92.01698031050559,2026-06-19
a0M6g00000W35XY,St. James Engineering Club,Cajun Zone,Region 5,,Chapter,BATON ROUGE,Louisiana,United States,cherylepeters@cox.net,000  000000,30.994849160712324,-92.03379506748816,2026-06-19
a0M6g00000W35XZ,A. Maceo Smith High School,Big Tex Zone,Region 5,,Chapter,DALLAS,Texas,United States,tcorbin13@hotmail.com,000  000000,31.112198319077567,-97.21799523379791,2026-06-19
a0M6g00000W35Xa,Thurgood Marshall High School,Big Tex Zone,Region 5,,Chapter,Missouri City,Texas,United States,erica.edwards@fortbend.k12.tx.us,000  000000,31.39768166096493,-97.54471973804638,2026-06-19
a0M6g00000W35Xb,Morningside High School,Southern California Zone,Region 6,,Chapter,Inglewood,California,United States,carmenbmancha@gmail.com,000  000000,36.21352204718527,-119.42958461940887,2026-06-19
a0M6g00000W35Xc,The Academy Of Irving,Big Tex Zone,Region 5,,Chapter,Irving,Texas,United States,mvillerreal@irvingisd.net,000  000000,31.357540420917456,-97.77075856086933,2026-06-19
a0M6g00000W35Xd,Hartman Middle School,Big Tex Zone,Region 5,,Chapter,HOUSTON,Texas,United States,,000  000000,31.07446621025972,-97.33047506173695,2026-06-19
a0M6g00000W35Xe,Stony Point High School,Big Tex Zone,Region 5,,Chapter,ROUND ROCK,Texas,United States,baby_g_8605@yahoo.com,000  000000,30.916728453644215,-97.60559467026367,2026-06-19
a0M6g00000W35Xf,Muhammad University Of Islam-Oakland,Northern California Zone,Region 6,,Chapter,Oakland,California,United States,muinsbe@gmail.com,000  000000,36.4561377710584,-119.34203131229539,2026-06-19
a0M6g00000W35Xg,Marcus Garvey Nsbe Jr,Southern California Zone,Region 6,,Chapter,Los Angeles,California,United States,nsbecsulamg@gmail.com,000  000000,36.40047776753563,-119.47265015862035,2026-06-19
a0M6g00000W35Xh,Leaders Innovators Forward Thinkers Of Tomorrow (LIFTT-NSBE Jr.),Northern California Zone,Region 6,,Chapter,Oakland,California,United States,,000  000000,35.954594350505964,-119.80696894815296,2026-06-19
a0M6g00000W35Xi,Cheyenne High School Nsbe Jr,Southwest Zone,Region 6,,Chapter,North Las Vegas,Nevada,United States,rltinnell@interact.ccsd.net,000  000000,38.34661298884342,-117.01282983780659,2026-06-19
a0M6g00000W35Xj,Long Beach Math Collaborative Nsbe Jr.,Southern California Zone,Region 6,,Chapter,Claremont,California,United States,roslyn.soto@cgu.edu,000  000000,36.12005497354995,-119.58589480405858,2026-06-19
a0M6g00000W35Xk,High Tech High School,Southern California Zone,Region 6,,Chapter,San Diego,California,United States,masmith@hightechhigh.org,000  000000,36.05202911584309,-119.50714208987912,2026-06-19
a0M6g00000W35Xl,Lowell High School,New England Zone,Region 1,,Chapter,Lowell,Massachusetts,United States,brian_student@student.uml.edu,000  000000,42.11365594853485,-71.64863210213755,2026-06-19
a0M6g00000W35Xm,Walnut Ridge High School,Primary Zone,Region 4,,Chapter,Columbus,Ohio,United States,jthornton4891@columbus.k12.oh.us,000  000000,40.12784117332428,-82.98281645297976,2026-06-19
a0M6g00000W35Xn,Wedgewood Middle School,Primary Zone,Region 4,,Chapter,Columbus,Ohio,United States,dcase7390@columbus.k12.oh.us,000  000000,40.63414761524495,-82.8025173629937,2026-06-19
a0M6g00000W35Xo,West High School,Primary Zone,Region 4,,Chapter,Columbus,Ohio,United States,lbycyhns@columbus.k12.oh.us,000  000000,40.19829045058698,-82.58337622998432,2026-06-19
a0M6g00000W35Xp,Westmoor Middle School,Primary Zone,Region 4,,Chapter,Columbus,Ohio,United States,dwalkerjr7940@columbus.k12.oh.us,000  000000,40.426569788071795,-83.1001057920037,2026-06-19
a0M6g00000W35Xq,Whetstone High School,Primary Zone,Region 4,,Chapter,Columbus,Ohio,United States,ljackson@columbus.k12.oh.us,000  000000,40.2602360201357,-82.99101401221506,2026-06-19
a0M6g00000W35Xr,Woodward Park Middle School,Primary Zone,Region 4,,Chapter,Columbus,Ohio,United States,kkrupa@columbus.k12.oh.us,000  000000,40.497894002687985,-82.92239327155883,2026-06-19
a0M6g00000W35Xs,Yorktown Middle School,Primary Zone,Region 4,,Chapter,Columbus,Ohio,United States,glang@columbus.k12.oh.us,000  000000,40.08424574544696,-83.07646050756163,2026-06-19
a0M6g00000W35Xt,Indianapolis Ben Davis High School,Primary Zone,Region 4,,Chapter,Indianapolis,Indiana,United States,sherman.woodard@wayne.k12.in.us,000  000000,39.9066351085711,-86.59307158100714,2026-06-19
a0M6g00000W35Xu,Greater Indianapolis Chapter,Primary Zone,Region 4,,Chapter,Indianapolis,Indiana,United States,,000  000000,40.09358047919526,-86.49950001651992,2026-06-19
a0M6g00000W35Xv,Los Angeles Center For Enriched Studies (Laces),Southern California Zone,Region 6,,Chapter,Los Angeles,California,United States,feedsquee58@aim.com,000  000000,36.1907994346368,-119.72028238039248,2026-06-19
a0M6g00000W35Xw,Columbus TECH CORPS NSBE Jr.,Primary Zone,Region 4,,Chapter,COLUMBUS,Ohio,United States,rodney.l.williams@gmail.com,000  000000,40.34877906486233,-83.06465700034796,2026-06-19
a0M6g00000W35Xy,North Texas NSBE JR (Project Still I Rise),Big Tex Zone,Region 5,,Chapter,Dallas,Texas,United States,kmondy@psir.org,000  000000,31.26641357514855,-97.28832426067272,2026-06-19
a0M6g00000W35Y0,The Mitchellville School Nsbe Jr.,Terror Zone,Region 2,,Chapter,Bowie,Maryland,United States,bgreening@themitchellvilleschool.org,000  000000,38.72165766716896,-77.027078077012,2026-06-19
a0M6g00000W35Y1,Foothill High School,Northern California Zone,Region 6,,Chapter,Sacramento,California,United States,,000  000000,36.39893593215683,-119.64691847103995,2026-06-19
a0M6g00000W35Y2,Dysart High School,Southwest Zone,Region 6,,Chapter,El Mirage,Arizona,United States,spoland@dysart.org,000  000000,33.48478670477375,-111.63926768317359,2026-06-19
a0M6g00000W35Y3,Westerville South High School Nsbe Jr.,PCI Zone,Region 4,,Chapter,Westerville,Ohio,United States,huelskal@westerville.k12.oh.us,000  000000,40.50077337096597,-82.60754322442719,2026-06-19
a0M6g00000W35Y4,Saturday Science And Math Academy,Southwest Zone,Region 6,,Chapter,Albuquerque,New Mexico,United States,jdebra4@aol.com,000  000000,34.910113766005956,-105.93127813406123,2026-06-19
a0M6g00000W35Y5,Silicon Valley Nsbe Jr.,Northern California Zone,Region 6,,Chapter,San Jose,California,United States,infonsbejrsv@gmail.com,000  000000,36.112047522563245,-119.82137366150023,2026-06-19
a0M6g00000W35Y6,Mount Tahoma High School,Northwest Zone,Region 6,,Chapter,Tacoma,Washington,United States,jcurrie@tacoma.k12.wa.us,000  000000,47.38496503698306,-121.58872759443337,2026-06-19
a0M6g00000W35Y9,San Diego Innovators,Southern California Zone,Region 6,,Chapter,San Diego,California,United States,darrell.porcher@am.sony.com,000  000000,35.92329412487228,-119.9993897254619,2026-06-19
a0M6g00000W35YA,East Bay NSBE Jr.,Northern California Zone,Region 6,,Chapter,Pittsburg,California,United States,nsbeadvisor@gmail.com,925  2384354,36.012751745495585,-119.53357745660317,2026-06-19
a0M6g00000W35YB,Cal Poly Pomona Nsbe Jr.,Southern California Zone,Region 6,,Chapter,Pomona,California,United States,nsbe.pci.cpp@gmail.com,000  000000,35.779109462012634,-119.72413904075584,2026-06-19
a0M6g00000W35YC,Frederick Md Nsbe Jr,Terror Zone,Region 2,,Chapter,Frederick,Maryland,United States,fhsnsbe@gmail.com,000  000000,39.16475258101491,-76.72481812357798,2026-06-19
a0M6g00000W35YD,Keiller Leadership Academy,Southern California Zone,Region 6,,Chapter,SAN DIEGO,California,United States,dnpdevine@yahoo.com,000  000000,36.3098569051221,-119.46420019903813,2026-06-19
a0M6g00000W35YE,Detroit Area Pre-College Engineering Program,PCI Zone,Region 4,,Chapter,Detroit,Michigan,United States,tballdow@umd.umich.edu,000  000000,43.47481207464357,-84.81413661269868,2026-06-19
a0M6g00000W35YF,Highland High School- Ca,Southern California Zone,Region 6,,Chapter,Palmdale,California,United States,keenan.b.haywood@lmco.com,000  000000,36.09871871080305,-119.60917982975867,2026-06-19
a0M6g00000W35YG,Detroit Semaa,PCI Zone,Region 4,,Chapter,Detroit,Michigan,United States,dawnj@wayne.edu,000  000000,43.14851422716662,-84.85630872764726,2026-06-19
a0M6g00000W35YH,Roger Bacon High School,PCI Zone,Region 4,,Chapter,Cincinnati,Ohio,United States,rbwrestling23@yahoo.com,000  000000,40.19529622461323,-82.79648891878715,2026-06-19
a0M6g00000W35YI,A-Man Saturday Science Academy Nsbe Jr.,Southern California Zone,Region 6,,Chapter,Inglewood,California,United States,terita.r.norton@aero.org,000  000000,36.05595422333822,-119.90789711307099,2026-06-19
a0M6g00000W35YJ,Taylor Allderdice High School,End Zone,Region 2,,Chapter,Pittsburgh,Pennsylvania,United States,ta.nsbejr.psu@gmail.com,000  000000,40.81784287987845,-76.91177433188429,2026-06-19
a0M6g00000W35YK,Greene Scholars NSBE Jr. Chapter,Northern California Zone,Region 6,,Chapter,Santa Clara,California,United States,director@greenescholars.org,4087570477,35.9071468233369,-119.38086295910294,2026-06-19
a0M6g00000W35YL,Westchester High School Nsbe Jr,Southern California Zone,Region 6,,Chapter,Los Angeles,California,United States,nsbelmu@aol.com,000  000000,35.77870567142263,-119.38409026910513,2026-06-19
a0M6g00000W35YM,Christianburg High School,O Zone,Region 2,,Chapter,Christiansburg,Virginia,United States,rbeamer@mail.mcps.org,000  000000,38.08568715305663,-78.51153169588885,2026-06-19
a0M6g00000W35YN,Seattle Nsbe Jr,Northwest Zone,Region 6,,Chapter,Seattle,Washington,United States,pci@nsbeaes.org,000  000000,47.58501550774373,-121.1613528992011,2026-06-19
a0M6g00000W35YO,Early View Academy Of Excellence,Primary Zone,Region 4,,Chapter,Milwaukee,Wisconsin,United States,jlbeamon@gmail.com,000  000000,44.552674553172444,-89.28701088716265,2026-06-19
a0M6g00000W35YP,Burroughs Middle School,PCI Zone,Region 4,,Chapter,Milwaukee,Wisconsin,United States,tarences@gmail.com,000  000000,44.30376945398835,-89.91179870208022,2026-06-19
a0M6g00000W35YQ,California Academy Of Math And Science,Southern California Zone,Region 6,,Chapter,Carson,California,United States,cwilliams@lbschools.net,000  000000,36.361055438463524,-119.60188422093368,2026-06-19
a0M6g00000W35YR,Mariner High School Nsbe Jr,Northwest Zone,Region 6,,Chapter,Everett,Washington,United States,mhs.nsbepci@gmail.com,000  000000,47.4812177209318,-121.54841647309892,2026-06-19
a0M6g00000W35YS,Orangeburg 5 Technology Center Nsbe Jr.,Comfort Zone,Region 2,,Chapter,Orangeburg,South Carolina,United States,phyllispelzer@yahoo.com,000  000000,33.907181383564776,-81.18750115463972,2026-06-19
a0M6g00000W35YT,Paul D. West Middle School,Primary Zone,Region 3,,Chapter,East Point,Georgia,United States,enahora@fultonschool.org,000  000000,33.2084580185963,-83.94056188485392,2026-06-19
a0M6g00000W35YU,Guide Right Tech Vi,Southwest Zone,Region 6,,Chapter,Gilbert,Arizona,United States,,000  000000,33.89060553693066,-111.1869361041626,2026-06-19
a0M6g00000W35YV,Teddy Roosevelt Nsbe Jr.,Terror Zone,Region 2,,Chapter,WASHINGTON,District of Columbia,United States,ressacheewah@gmail.com,000  000000,38.878166074295144,-77.01993574376006,2026-06-19
a0M6g00000W35YW,Middleton High School,PCI Zone,Region 4,,Chapter,Middleton,Wisconsin,United States,jahmonp@mcpasd.k12.wi.us,000  000000,44.137092991045456,-89.28788699139209,2026-06-19
a0M6g00000W35YX,University Prep Science And Math,PCI Zone,Region 4,,Chapter,"DETROIT, MI",Michigan,United States,marissa.torres@uprepschools.com,313  8068961,43.489805132191684,-84.62780301268977,2026-06-19
a0M6g00000W35YY,The Engineering School,New England Zone,Region 1,,Chapter,Hyde Park,Massachusetts,United States,tesnsbe@gmail.com,000  000000,42.0025361703631,-71.72640028545854,2026-06-19
a0M6g00000W35YZ,Southfield City-Wide Nsbe Jr,PCI Zone,Region 4,,Chapter,Southfield,Michigan,United States,leveynsbejr@yahoo.com,000  000000,43.301363600277035,-84.22629711977997,2026-06-19
a0M6g00000W35Yb,Creston High School,Primary Zone,Region 4,,Chapter,Grand Rapids,Michigan,United States,jason.mcghee@davenport.edu,000  000000,43.49052044203265,-84.7354243762746,2026-06-19
a0M6g00000W35Yc,Miles Davis Magnet Academy,PCI Zone,Region 4,,Chapter,Chicago,Illinois,United States,mbmckinney@cps.edu,000  000000,40.601149793393226,-89.07139663389323,2026-06-19
a0M6g00000W35Yd,Friendship Schools - Chamberlain Campus,Terror Zone,Region 2,,Chapter,Washington DC,District of Columbia,United States,champfomers@gmail.com,000  000000,39.14364352792676,-77.2076272814132,2026-06-19
a0M6g00000W35Ye,Mergenthaler Technical High School,Terror Zone,Region 2,,Chapter,Baltimore,Maryland,United States,mths1953@yahoo.com,000  000000,39.14700842835543,-76.50343165834309,2026-06-19
a0M6g00000W35Yf,Northwestern Nsbe Jr.,Primary Zone,Region 4,,Chapter,Evansville,Illinois,United States,nsbejr.nu@gmail.com,000  000000,40.17998280640346,-88.85108838658991,2026-06-19
a0M6g00000W35Yg,Charlotte City Wide Nsbe Jr. Chapter,Comfort Zone,Region 2,,Chapter,Charlotte,North Carolina,United States,pci@nsbecharlotte.org,000  000000,35.97118483397,-80.0510001989299,2026-06-19
a0M6g00000W35Yh,Trinity Worship Center Stem Society,Comfort Zone,Region 2,,Chapter,Charlotte,North Carolina,United States,swblock@gmail.com,000  000000,35.341947603490475,-79.68448236528863,2026-06-19
a0M6g00000W35Yj,Danville/Pittsylvania Nsbe Jr Chapter,O Zone,Region 2,,Chapter,Ringgold,Virginia,United States,atbjrk@gmail.com,(434) 251-0379,37.65715216342432,-78.47009686584339,2026-06-19
a0M6g00000W35Yk,Ace Mentoring,Terror Zone,Region 2,,Chapter,Washington,District of Columbia,United States,,000  000000,38.88015193251852,-76.84917752424923,2026-06-19
a0M6g00000W35Yl,High School For Math Science & Engineering,Metro/LI Zone,Region 1,,Chapter,New York,New York,United States,hsmse.nsbe@gmail.com,000  000000,42.01531168029063,-75.06351818574642,2026-06-19
a0M6g00000W35Ym,MEPI - Indianapolis,Primary Zone,Region 4,,Chapter,Indianapolis,Indiana,United States,hawk13@sbcglobal.net,000  000000,40.09141558045288,-86.24422766141696,2026-06-19
a0M6g00000W35Yn,Northeast Middle School,Terror Zone,Region 2,,Chapter,BALTIMORE,Maryland,United States,nsbe.msupci@gmail.com,000  000000,39.303858378164534,-76.8396283554994,2026-06-19
a0M6g00000W35Yo,Young America Works Pcs,Terror Zone,Region 2,,Chapter,Washington,District of Columbia,United States,rdjcampbell88@gmaill.com,000  000000,39.21452061309208,-76.92126078719758,2026-06-19
a0M6g00000W35Yp,Cedar Rapids Torchbearers Nsbe Jr,MO Zone,Region 5,,Chapter,Cedar Rapids,Iowa,United States,pci@nsbecricc.org,000  000000,41.742668205723476,-92.94096090824124,2026-06-19
a0M6g00000W35Yq,Friendship Public Charter Schools Tech-Prep Campus NSBE Jr.,Terror Zone,Region 2,,Chapter,Washington,District of Columbia,United States,techprepnsbe@gmail.com,202  5525700,38.88992363358156,-77.27766972241896,2026-06-19
a0M6g00000W35Yr,Shroder High School,Primary Zone,Region 4,,Chapter,Cincinnati,Ohio,United States,kellval@cpsboe.k12.oh.us,000  000000,40.14566609368899,-82.63364124542309,2026-06-19
a0M6g00000W35Ys,Avon Nsbe Jr.,PCI Zone,Region 4,,Chapter,AVON,Indiana,United States,michael_canada@praxair.com,000  000000,39.53258675471064,-86.40766236456034,2026-06-19
a0M6g00000W35Yt,Dog Star Tech,Terror Zone,Region 2,,Chapter,Upper Marlboro,Maryland,United States,kwesi@dogstartech.com,000  000000,38.81179731332891,-76.84334679926789,2026-06-19
a0M6g00000W35Yu,Outlook University Independent School Network,PCI Zone,Region 4,,Chapter,Milwaukee,Wisconsin,United States,ljenkins@ouisn.org,000  000000,44.208590640396054,-89.60119449571779,2026-06-19
a0M6g00000W35Yv,Sigma Beta Nsbe Jr,Terror Zone,Region 2,,Chapter,Washington,District of Columbia,United States,sigmabeta.nsbejr@gmail.com,000  000000,38.74318343037177,-77.35438648743526,2026-06-19
a0M6g00000W35Yw,John Hope College Prep,Primary Zone,Region 4,,Chapter,Chicago,Illinois,United States,omarijgarrett@hotmail.com,000  000000,40.42952727457463,-89.07453439798235,2026-06-19
a0M6g00000W35Yx,Washington-Lee High School,Terror Zone,Region 2,,Chapter,Arlington,Virginia,United States,,000  000000,37.875271499118035,-78.443901120437,2026-06-19
a0M6g00000W35Yy,Gw Carver Magnet High School,Big Tex Zone,Region 5,,Chapter,HOUSTON,Texas,United States,llfair@aldine.k12.tx.us,000  000000,30.714131148705835,-97.73965502648029,2026-06-19
a0M6g00000W35Yz,Chicagoland NSBE Jr.,Primary Zone,Region 4,,Chapter,Chicago,Illinois,United States,chicagonsbejr@yahoo.com,000  000000,40.319040126095835,-89.06028661808207,2026-06-19
a0M6g00000W35Z0,Scype ( Salem County Young Promising Engineers),New Jersey Zone,Region 1,,Chapter,Woodstown,New Jersey,United States,scypensbejr@gmail.com,000  000000,40.51611578869143,-74.60652464906502,2026-06-19
a0M6g00000W35Z1,"Dublin, Ohio Nsbe Jr. Chapter",PCI Zone,Region 4,,Chapter,Dublin,Ohio,United States,fortsonb@battelle.org,000  000000,40.410091825722155,-82.69945408529047,2026-06-19
a0M6g00000W35Z2,The Young Women'S Leadership School (Tywls),Primary Zone,Region 1,,Chapter,New York,New York,United States,tywls.nsbe@gmail.com,000  000000,41.831007974152065,-74.93745763620767,2026-06-19
